"COU","Country","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","COMP_SEC_WS","Average wages and salaries of employees in secretarial positions, USD PPP","2015","2015","USD","US Dollar","0","Units",,,45607.58,,
"BEL","Belgium","COMP_SEC_ESC","Average employers'social contributions of employees in secretarial positions, USD PPP","2015","2015","USD","US Dollar","0","Units",,,14047.13,,
"BEL","Belgium","COMP_SEC_WT","Average working time correction of employees in secretarial positions, USD PPP","2015","2015","USD","US Dollar","0","Units",,,14185.39,,
"BEL","Belgium","RCSEC_GDP","Average annual compensation of employees in secretarial positions, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.41,,
"BEL","Belgium","COMP_PI_DET","Average annual compensation of employees in service delivery occupations, police inspectors and detectives, USD PPP","2015","2015","USD","US Dollar","0","Units",,,106320.45,,
"BEL","Belgium","COMP_CI","Average annual compensation of employees in service delivery occupations, customs inspectors, USD PPP","2015","2015","USD","US Dollar","0","Units",,,72782.35,,
"BEL","Belgium","COMP_TI","Average annual compensation of employees in service delivery occupations, tax inspectors, USD PPP","2015","2015","USD","US Dollar","0","Units",,,85873.2,,
"BEL","Belgium","RCPI_DET_GDP","Average annual compensation of central government police inspectors and detectives relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,2.03,,
"BEL","Belgium","RCCI_GDP","Average annual compensation of central government customs inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.39,,
"BEL","Belgium","RCTI_GDP","Average annual compensation of central government tax inspectors relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,1.64,,
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2007","2007","PC","Percentage","0","Units",,,17.87,,
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2008","2008","PC","Percentage","0","Units",,,18.01,,
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2009","2009","PC","Percentage","0","Units",,,18.71,,
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2010","2010","PC","Percentage","0","Units",,,18.69,,
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2011","2011","PC","Percentage","0","Units",,,18.52,,
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2012","2012","PC","Percentage","0","Units",,,18.36,,
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2013","2013","PC","Percentage","0","Units",,,18.21,,
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2014","2014","PC","Percentage","0","Units",,,18.1,"E","Estimated value"
"CAN","Canada","EMGG_TOT","Employment in general goverrnment as a percentage of total employment","2015","2015","PC","Percentage","0","Units",,,18.19,"E","Estimated value"
"CAN","Canada","EMPGG","Employment in general government","2007","2007","PER","Persons","3","Thousands",,,3081.1,,
"CAN","Canada","EMPGG","Employment in general government","2008","2008","PER","Persons","3","Thousands",,,3165.78,,
"CAN","Canada","EMPGG","Employment in general government","2009","2009","PER","Persons","3","Thousands",,,3237.26,,
"CAN","Canada","EMPGG","Employment in general government","2010","2010","PER","Persons","3","Thousands",,,3279.54,,
"CAN","Canada","EMPGG","Employment in general government","2011","2011","PER","Persons","3","Thousands",,,3302.33,,
"CAN","Canada","EMPGG","Employment in general government","2012","2012","PER","Persons","3","Thousands",,,3311.57,,
"CAN","Canada","EMPGG","Employment in general government","2013","2013","PER","Persons","3","Thousands",,,3335.05,,
"CAN","Canada","EMPGG","Employment in general government","2014","2014","PER","Persons","3","Thousands",,,3336.81,"E","Estimated value"
"CAN","Canada","EMPGG","Employment in general government","2015","2015","PER","Persons","3","Thousands",,,3386.32,"E","Estimated value"
"CAN","Canada","DGEM_S1311","Central government employment as a percentage of general government employment","2009","2009","PER","Persons","0","Units",,,12.88,,
"CAN","Canada","DGEM_S1311","Central government employment as a percentage of general government employment","2014","2014","PER","Persons","0","Units",,,11.77,,
"CAN","Canada","DGEM_SNG","Sub-central government employment as a percentage of general government employment","2014","2014","PER","Persons","0","Units",,,88.23,,
"CAN","Canada","DGEM_S1314","Social security government employment as a percentage of general government employment","2014","2014","PER","Persons","0","Units",,,0,,
"CAN","Canada","EMP_AGE_18_34","Share of people employed in the central government aged 18-34 years old","2015","2015","PER","Persons","0","Units",,,20.61,,
"CAN","Canada","EMP_AGE_35_44","Share of people employed in the central government aged 35-54 years old","2015","2015","PER","Persons","0","Units",,,59.74,,
"CAN","Canada","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2010","2010","PER","Persons","0","Units",,,16.83,,
"CAN","Canada","EMP_AGE_55","Share of people employed in the central government aged 55 years or older","2015","2015","PER","Persons","0","Units",,,19.65,,
"CAN","Canada","EMP_AGE_55S","Share of people employed in the central government aged 55 years or older, senior managers","2015","2015","PER","Persons","0","Units",,,43.72,,
"CAN","Canada","EMPWPS","Share of public employment filled by women","2009","2009","PER","Persons","0","Units",,,61.88,,
"CAN","Canada","EMPWPS","Share of public employment filled by women","2015","2015","PER","Persons","0","Units",,,62.81,,
"CAN","Canada","EMPLWTOT","Share of employed women in total employment","2009","2009","PER","Persons","0","Units",,,47.97,,
"CAN","Canada","EMPLWTOT","Share of employed women in total employment","2015","2015","PER","Persons","0","Units",,,49.43,,
"CAN","Canada","EMPWCG","Share of central government employment filled by women","2015","2015","PER","Persons","0","Units",,,54.99,,
"CAN","Canada","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2010","2010","PER","Persons","0","Units",,,40.47,,
"CAN","Canada","EMPW_SM","Share of central government employment filled by women by occupation groups, senior management","2015","2015","PER","Persons","0","Units",,,40.38,,
"CAN","Canada","EMPW_MM","Share of central government employment filled by women by occupation groups, middle management","2015","2015","PER","Persons","0","Units",,,46.02,,
"CAN","Canada","EMPW_PARL","Share of women parliamentarians","2012","2012","PC","Percentage","0","Units",,,24.7,,
"CAN","Canada","EMPW_PARL","Share of women parliamentarians","2015","2015","PC","Percentage","0","Units",,,25.2,,
"CAN","Canada","EMPW_MIN","Share of women ministers","2012","2012","PC","Percentage","0","Units",,,26.9,,
"CAN","Canada","EMPW_MIN","Share of women ministers","2015","2015","PC","Percentage","0","Units",,,30.8,,
"CAN","Canada","COMP_D1","Average annual compensation of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,361649.19,,
"CAN","Canada","COMP_D1_WS","Average wages and salaries of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,224574.64,,
"CAN","Canada","COMP_D1_ESC","Average employers'social contributions of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,94072.97,,
"CAN","Canada","COMP_D1_WT","Average working time correction of central government senior managers, D1 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,43001.58,,
"CAN","Canada","COMP_D2","Average annual compensation of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,240264.09,,
"CAN","Canada","COMP_D2_WS","Average wages and salaries of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,160120,,
"CAN","Canada","COMP_D2_ESC","Average employers'social contributions of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,51575.7,,
"CAN","Canada","COMP_D2_WT","Average working time correction of central government senior managers, D2 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,28568.39,,
"CAN","Canada","RCD1_GDP","Average annual compensation of central government senior officials, D1 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,7.73,,
"CAN","Canada","RCD2_GDP","Average annual compensation of central government senior officials, D2 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,5.13,,
"CAN","Canada","COMP_D3","Average annual compensation of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,159528.54,,
"CAN","Canada","COMP_D3_WS","Average wages and salaries of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,117158.83,,
"CAN","Canada","COMP_D3_ESC","Average employers'social contributions of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,23401.11,,
"CAN","Canada","COMP_D3_WT","Average working time correction of central government middle managers, D3 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,18968.6,,
"CAN","Canada","COMP_D4","Average annual compensation of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,135662.51,,
"CAN","Canada","COMP_D4_WS","Average wages and salaries of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,98812.05,,
"CAN","Canada","COMP_D4_ESC","Average employers'social contributions of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,20719.63,,
"CAN","Canada","COMP_D4_WT","Average working time correction of central government middle managers, D4 position, USD PPP","2015","2015","USD","US Dollar","0","Units",,,16130.83,,
"CAN","Canada","RCD3_GDP","Average annual compensation of central government middle officials, D3 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,3.41,,
"CAN","Canada","RCD4_GDP","Average annual compensation of central government middle officials, D4 position, relative to GDP per capita","2015","2015","RATIO","Ratio","0","Units",,,2.9,,
"CAN","Canada","COMP_SP","Average annual compensation of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,115234.96,,
"CAN","Canada","COMP_SP_WS","Average wages and salaries of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,76500.78,,
"CAN","Canada","COMP_SP_ESC","Average employers'social contributions of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,18686.45,,
"CAN","Canada","COMP_SP_WT","Average working time correction of senior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,20047.73,,
"CAN","Canada","COMP_JP","Average annual compensation of junior professionals in central government, USD PPP","2015","2015","USD","US Dollar","0","Units",,,78261.39,,
