"COUNTRY","Country","AGE","Age","INTENSITY","Intensity","SEX","Gender","ISC11_LEVEL_CAT","Education level and programe orientation ","INDICATOR","Indicator name","YEAR","Year","Value","Flag Codes","Flags"
"DNK","Denmark","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",0,,
"DNK","Denmark","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",0,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",26.558,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",27.256,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",28.116,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",27.512,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",27.61,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",27.703,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",30.46,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",26.655,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",27.162,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",28.137,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",27.618,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",27.481,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",27.658,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",30.471,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","F","Women","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",0,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","F","Women","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",0,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","F","Women","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",0,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",0,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",0,,
"FIN","Finland","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",0,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",10.5,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",9.275,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",7.897,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",3.997,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",4.311,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",4.288,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",4.206,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",10.105,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",9.27,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",7.854,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",3.626,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",3.93,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",3.915,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",3.874,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","F","Women","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",0.002,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","F","Women","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",0,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","F","Women","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",0,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","F","Women","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",0.001,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","F","Women","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",0.001,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","F","Women","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",0,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",0.002,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",0,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",0,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",0.001,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",0.001,,
"FRA","France","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",0,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",26.774,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",27.912,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",31.829,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",33.571,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",36.563,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",37.186,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",37.362,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",26.825,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",27.876,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",31.716,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",33.398,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",36.568,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",37.2,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",37.271,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","F","Women","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",0,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","F","Women","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",0,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","F","Women","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",0,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","F","Women","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",0,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","F","Women","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",0,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","F","Women","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",0,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","F","Women","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",0,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",0,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",0,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",0,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",0,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",0,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",0,,
"DEU","Germany","Y0T2","0-2 years","T","Full- and part-time","M","Men","L1","Primary education (ISCED2011 level 1)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",0,,
"GRC","Greece","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",,"M","Missing value; data cannot exist"
"GRC","Greece","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",,"M","Missing value; data cannot exist"
"GRC","Greece","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",,"M","Missing value; data cannot exist"
"GRC","Greece","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",,"M","Missing value; data cannot exist"
"GRC","Greece","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",,"x","Data included in another category"
"GRC","Greece","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",,"x","Data included in another category"
"GRC","Greece","Y0T2","0-2 years","T","Full- and part-time","F","Women","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",,"x","Data included in another category"
"GRC","Greece","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2010","2010",,"M","Missing value; data cannot exist"
"GRC","Greece","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2011","2011",,"M","Missing value; data cannot exist"
"GRC","Greece","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2012","2012",,"M","Missing value; data cannot exist"
"GRC","Greece","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2013","2013",,"M","Missing value; data cannot exist"
"GRC","Greece","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2014","2014",,"x","Data included in another category"
"GRC","Greece","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2015","2015",,"x","Data included in another category"
"GRC","Greece","Y0T2","0-2 years","T","Full- and part-time","M","Men","L0","Early childhood education  (ISCED2011 level 0)","ENRL_RATE_AGE","Enrolment rate by age","2016","2016",,"x","Data included in another category"
